matiere,annee,titre,lien_pdf,lien_page
Philosophie,2021,ECM-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A/C/D-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_ecm_PA_PC_PD_seq3_22_01_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/19/ecm-college-prive-bilingue-montesquieu-premiere-a-c-d-annee-scolaire-2020-2021/
Philosophie,2021,ÉPREUVE DE ECM-PROBATOIRE SÉRIE A C D E TI-SESSION 2021,https://sujetexa.com/wp-content/uploads/2021/06/4_5969791502472186556.pdf,https://sujetexa.com/index.php/2021/06/29/epreuve-de-ecm-probatoire-serie-a-c-d-e-ti-session-2021/
Philosophie,2021,"EPREUVE D’EDUCATION A LA CITOYENNETE ET A LA MORALE (TD)-Institut Polyvalent MESSA,-Année Scolaire : 2020-2021-Classe : 1ère A4-Examinateur : M. NDZANA Donatien",https://sujetexa.com/wp-content/uploads/2021/06/Probatoire-A4-Préparation-1.pdf,https://sujetexa.com/index.php/2021/06/12/epreuve-deducation-a-la-citoyennete-et-a-la-morale-td-institut-polyvalent-messa-annee-scolaire-2020-2021-classe-1ere-a4-examinateur-m-ndzana-donatien/
Philosophie,2021,ECM-Institut Polyvalent MESSA-Classe :PREMIÈRE A/ C/D- année Scolaire : 2020-2021-Examinateur : M. NDZANA Donatien,https://sujetexa.com/wp-content/uploads/2021/05/sortie10.pdf,https://sujetexa.com/index.php/2021/05/21/ecm-institut-polyvalent-messa-classe-premiere-a-c-d-annee-scolaire-2020-2021-examinateur-m-ndzana-donatien/
Philosophie,2021,ECM-COLLÈGE DE LA RETRAITE-MINI SESSION N°4-PREMIÈRE A D TI-2020-2021,https://sujetexa.com/wp-content/uploads/2021/04/coll_la_retraite_mini_sess4_PA-PC-PD-PTI_ecm_2021-1.pdf,https://sujetexa.com/index.php/2021/04/29/ecm-college-de-la-retraite-mini-session-n4-premiere-a-d-ti-2020-2021/
Philosophie,2021,ECM-COLLÈGE DE LA RETRAITE-PREMIÈRE A4  D TI-MINI SESSION N°4-2020/2021,https://sujetexa.com/wp-content/uploads/2021/03/Untitled1buiok.pdf,https://sujetexa.com/index.php/2021/03/19/ecm-college-de-la-retraite-premiere-a4-d-ti-mini-session-n4-2020-2021/
Philosophie,2021,ECM-COLLÈGE DE LA RETRAITE-GALOP D”ÉSSAI N°1-PREMIÈRE A C D TI….2021,,https://sujetexa.com/index.php/2021/03/18/ecm-college-de-la-retraite-galop-dessai-n1-premiere-a-c-d-ti-2021/
Philosophie,2021,ECM-Lycée Technique d’Obala-Classe : 1ère-EVALUATION N°1 DU DEUXIEME TRIMESTRE-Année scolaire : 2020-2021-Examinateur : Francis GUIFO,https://sujetexa.com/wp-content/uploads/2021/02/x9be7mmdp7.pdf,https://sujetexa.com/index.php/2021/02/24/ecm-lycee-technique-dobala-classe-1ere-evaluation-n1-du-deuxieme-trimestre-annee-scolaire-2020-2021-examinateur-francis-guifo/
Philosophie,2021,ECM-LYCEE DE FONDJOMEKWET-EVALUATION INTERMEDIAIRE N°3 DU TRIMESTRE 2- Classe : 1ères-Année Scolaire 2020-2021- Examinateur : Claver M. BISSAYA,https://sujetexa.com/wp-content/uploads/2021/02/qj53gd8zrm.pdf,https://sujetexa.com/index.php/2021/02/24/ecm-lycee-de-fondjomekwet-evaluation-intermediaire-n3-du-trimestre-2-classe-1eres-annee-scolaire-2020-2021-examinateur-claver-m-bissaya/
Philosophie,2021,ECM-COLLÈGE VOGT-PREMIÈRE A C D SES TI-CONTROLE;-2021,https://sujetexa.com/wp-content/uploads/2021/01/h11.pdf,https://sujetexa.com/index.php/2021/01/17/ecm-college-vogt-premiere-a-c-d-ses-ti-controle-2021/
Philosophie,2021,ECM-COLLÈGE JEAN TABI-PREMIÈRE A C D-:2021,https://sujetexa.com/wp-content/uploads/2021/01/h10.pdf,https://sujetexa.com/index.php/2021/01/17/ecm-college-jean-tabi-premiere-a-c-d-2021/
Histoire,2021,HISTOIRE-Institut Polyvalent MESSA- Année Scolaire : 2021-2022- Classe : PREMIÈRE A4- Evaluation trimestrielle N°1- (Novembre 2021)-Examinateur : M. NDZANA Donatien,https://sujetexa.com/wp-content/uploads/2021/11/sortieI.pdf,https://sujetexa.com/index.php/2021/11/27/histoire-institut-polyvalent-messa-annee-scolaire-2021-2022-classe-premiere-a4-evaluation-trimestrielle-n1-novembre-2021-examinateur-m-ndzana-donatien/
Histoire,2021,HISTOIRE-COLLÈGE VOGT-ANNÉE SCOLAIRE 2021-2022-PREMIÈRE A/C/D/TI/SES-CONTROLE-25 Septembre 2021,https://sujetexa.com/wp-content/uploads/2021/11/coll_vogt_PA-PC-PD-PTI_histoire_seq1_25_sept_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/11/20/histoire-college-vogt-annee-scolaire-2021-2022-premiere-a-c-d-ti-ses-controle-25-septembre-2021/
Histoire,2021,HISTOIRE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE -ÉVALUATION N°5-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_info_PA_PC_PD_seq5_15_fev_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/27/histoire-college-prive-bilingue-montesquieu-premiere-evaluation-n5-annee-scolaire-2020-2021/
Histoire,2021,HISTOIRE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A/C/D-ÉVALUATION N°5-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_histoire_PA_PC_PD_seq5_15_avril_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/20/histoire-college-prive-bilingue-montesquieu-premiere-a-c-d-evaluation-n5-annee-scolaire-2020-2021/
Histoire,2021,HISTOIRE-COLLÈGE PRIVÉ BILINGUE MONTESQUIEU-PREMIÈRE A4-ANNÉE SCOLAIRE 2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_montesquieu_histoire_PA_PC_21_jan_2021_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/20/histoire-college-prive-bilingue-montesquieu-premiere-a4-annee-scolaire-2020-2021/
Histoire,2021,HISTOIRE-COLLÈGE VOGT-CLASSE DE PREMIÈRE A/C/D/TI-MINI SESSION-2020/2021,https://sujetexa.com/wp-content/uploads/2021/09/coll_vogt_histoire_PA_PC_PD_PTI_mini_sess_5_fev_2020_sujetexa.com_.pdf,https://sujetexa.com/index.php/2021/09/09/histoire-college-vogt-classe-de-premiere-a-c-d-ti-mini-session-2020-2021/
Histoire,2021,ÉPREUVE D’HISTOIRE-PROBATOIRE SÉRIE A-ABI-SESSION 2021,https://sujetexa.com/wp-content/uploads/2021/06/01-4.pdf,https://sujetexa.com/index.php/2021/06/27/epreuve-dhistoire-probatoire-serie-a-abi-session-2021/
Histoire,2021,"HISTOIRE-Institut Polyvalent MESSA-Classe :PA4,  année Scolaire : 2020-2021-Examinateur : M. NDZANA Donatien",https://sujetexa.com/wp-content/uploads/2021/05/sortie11-1.pdf,https://sujetexa.com/index.php/2021/05/21/histoire-institut-polyvalent-messa-classe-ta4-scolaire-2020-2021-examinateur-m-ndzana-donatien/
Histoire,2021,HISTOIRE-COLLÈGE DE LA RETRAITE-MINI SESSION N°4-PREMIÈRE A C D TI-2020-2021,,https://sujetexa.com/index.php/2021/04/29/histoire-college-de-la-retraite-mini-session-n4-premiere-a-c-d-ti-2020-2021/
Histoire,2021,HISTOIRE-COLLÈGE DE LA RETRAITE-PREMIÈRE A C D TI-MINI….2021,https://sujetexa.com/wp-content/uploads/2021/03/Untitled122.pdf,https://sujetexa.com/index.php/2021/03/18/histoire-college-de-la-retraite-premiere-a-c-d-ti-mini-2021/
Histoire,2021,Histoire-LYCEE DE FIGUIL-Evaluation N°3-Premières-ANNEE SCOLAIRE 2020/2021-Examinateur : M HAMAN TCHIOUTO,https://sujetexa.com/wp-content/uploads/2021/02/nf9a043axu.pdf,https://sujetexa.com/index.php/2021/02/24/histoire-lycee-de-figuil-evaluation-n3-premieres-annee-scolaire-2020-2021-examinateur-m-haman-tchiouto/
Histoire,2021,HISTOIRE -COLLÈGE VOGT-PREMIÈRE A C D SES TI -:2021,https://sujetexa.com/wp-content/uploads/2021/01/h22.pdf,https://sujetexa.com/index.php/2021/01/17/histoire-college-vogt-premiere-a-c-d-ses-ti-2021/
Histoire,2021,HISTOIRE-COLLÈGE JEAN TABI-PREMIÈRE A C D-ÉPREUVE HARMONISÉE-:2021,https://sujetexa.com/wp-content/uploads/2021/01/h21.pdf,https://sujetexa.com/index.php/2021/01/17/histoire-college-jean-tabi-premiere-a-c-d-epreuve-harmonisee-2021/
Histoire,2021,"HISTOIRE-LYCEE DE NTUI-1ères A.C.D-Sujet proposé par M. MBARGA NOAH Jean Michel, responsable de niveau.-:2021",,https://sujetexa.com/index.php/2020/12/15/histoire-lycee-de-ntui-1eres-a-c-d-sujet-propose-par-m-mbarga-noah-jean-michel-responsable-de-niveau-2021/
